##  Star in a Box 
## https://lco.global/starinabox 
## Data for an 8 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
4.20882701139803E+01,3.34640740652157E+02,1.80353109382479E+04,3.66031987209315E+03,7.66928894210762E+00
4.20927180070119E+01,3.40734479044648E+02,1.84965631504973E+04,3.65041513414882E+03,7.66804589230748E+00
4.20970769421828E+01,3.46941838726461E+02,1.89696118659533E+04,3.64052326537536E+03,7.66677047850915E+00
4.21013486986504E+01,3.53264989626321E+02,1.94547587796186E+04,3.63064428528185E+03,7.66546185086072E+00
4.21055350199886E+01,3.59706144718879E+02,1.99523133023327E+04,3.62077821034243E+03,7.66411913701882E+00
4.21096376149000E+01,3.66267560944170E+02,2.04625927581016E+04,3.61092505396468E+03,7.66274144154797E+00
4.21136581579132E+01,3.72951540149659E+02,2.09859225864787E+04,3.60108482645698E+03,7.66132784530355E+00
4.21175982900662E+01,3.79760430055448E+02,2.15226365501170E+04,3.59125753499474E+03,7.65987740479822E+00
4.21214596195760E+01,3.86696625243429E+02,2.20730769476337E+04,3.58144318358536E+03,7.65838915155102E+00
4.21252437224957E+01,3.93762568171065E+02,2.26375948319167E+04,3.57164177303210E+03,7.65686209141888E+00
4.21289521433570E+01,4.00960750210575E+02,2.32165502340152E+04,3.56185330089663E+03,7.65529520390997E+00
4.21325863958011E+01,4.08293712714297E+02,2.38103123927556E+04,3.55207776146031E+03,7.65368744147840E+00
4.21361479631963E+01,4.15764048107024E+02,2.44192599902277E+04,3.54231514568422E+03,7.65203772879971E+00
4.21396382992435E+01,4.23374401006266E+02,2.50437813932994E+04,3.53256544116766E+03,7.65034496202672E+00
4.21430588285699E+01,4.31127469371172E+02,2.56842749013021E+04,3.52282863210540E+03,7.64860800802502E+00
4.21464109473097E+01,4.39026005681122E+02,2.63411490000526E+04,3.51310469924333E+03,7.64682570358776E+00
4.21496960236747E+01,4.47072818144966E+02,2.70148226223745E+04,3.50339361983272E+03,7.64499685462884E+00
4.21529153985124E+01,4.55270771941792E+02,2.77057254152775E+04,3.49369536758279E+03,7.64312023535430E+00
4.21560703858533E+01,4.63622790494354E+02,2.84142980139719E+04,3.48400991261185E+03,7.64119458741089E+00
4.21591622734475E+01,4.72131856776236E+02,2.91409923228942E+04,3.47433722139654E+03,7.63921861901145E+00
4.21621923232897E+01,4.80801014653764E+02,2.98862718039132E+04,3.46467725671956E+03,7.63719100403637E+00
4.21651617721351E+01,4.89633370264005E+02,3.06506117719162E+04,3.45502997761547E+03,7.63511038111035E+00
4.21680718320036E+01,4.98632093429801E+02,3.14344996979404E+04,3.44539533931481E+03,7.63297535265397E+00
4.21709236906748E+01,5.07800419113500E+02,3.22384355200766E+04,3.43577329318611E+03,7.63078448390916E+00
4.21737185121725E+01,1.39999999999999E-05,2.33411833227919E+00,1.90872884671526E+06,1.26078000000000E+00
4.22737185121725E+01,1.39999999999999E-05,2.33411833227919E+00,1.90872884671526E+06,1.26078000000000E+00
4.32737185121725E+01,1.39999999999999E-05,1.92902341510677E-02,5.75503401007484E+05,1.26078000000000E+00
5.42737185121725E+01,1.39999999999999E-05,1.59423422736097E-04,1.73520804246842E+05,1.26078000000000E+00
1.75273718512172E+02,1.39999999999999E-05,1.31754894823220E-06,5.23184910006804E+04,1.26078000000000E+00
1.50627371851217E+03,1.39999999999999E-05,1.08888342829108E-08,1.57746185678947E+04,1.26078000000000E+00
1.61472737185121E+04,1.39999999999999E-05,8.99903659744695E-11,4.75622645460730E+03,1.26078000000000E+00
1.77198273718512E+05,1.39999999999999E-05,7.43722032846855E-13,1.43405623344497E+03,1.26078000000000E+00
1.94875927371851E+06,1.39999999999999E-05,6.14646308137897E-15,4.32384223146119E+02,1.26078000000000E+00
2.14359302737185E+07,1.39999999999999E-05,5.07972155485865E-17,1.30368748494998E+02,1.26078000000000E+00
1.00000042173718E+08,1.39999999999999E-05,2.33411833227919E-18,6.03593059128664E+01,1.26078000000000E+00
