##  Star in a Box 
## https://lco.global/starinabox 
## Data for a 1.5 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
2.95198865771656E+03,2.29015342668694E+01,1.63285884582467E+02,4.31600967058128E+03,1.49727670770271E+00
2.95221929850918E+03,2.32650535836131E+01,1.67292839456342E+02,4.30818998752522E+03,1.49721910441452E+00
2.95244532648596E+03,2.36347178914516E+01,1.71398123021658E+02,4.30035037437055E+03,1.49716034759939E+00
2.95266683390320E+03,2.40106354032604E+01,1.75604148215880E+02,4.29249110278693E+03,1.49710041316081E+00
2.95288391117209E+03,2.43929162879187E+01,1.79913387188772E+02,4.28461244422289E+03,1.49703927648196E+00
2.95309664689561E+03,2.47816727063558E+01,1.84328372755432E+02,4.27671466987381E+03,1.49697691241411E+00
2.95330512790465E+03,2.51770188482746E+01,1.88851699884987E+02,4.26879805065018E+03,1.49691329526486E+00
2.95350943929352E+03,2.55790709695683E+01,1.93486027225831E+02,4.26086285714588E+03,1.49684839878598E+00
2.95370966445461E+03,2.59879474304393E+01,1.98234078668256E+02,4.25290935960685E+03,1.49678219616113E+00
2.95390588511247E+03,2.64037687342403E+01,2.03098644945485E+02,4.24493782789988E+03,1.49671465999315E+00
2.95409818135718E+03,2.68266575670471E+01,2.08082585273963E+02,4.23694853148153E+03,1.49664576229117E+00
2.95428663167700E+03,2.72567388379762E+01,2.13188829033887E+02,4.22894173936749E+03,1.49657547445734E+00
2.95447131299042E+03,2.76941397202655E+01,2.18420377490987E+02,4.22091772010194E+03,1.49650376727332E+00
2.95465230067757E+03,2.81389896931333E+01,2.23780305560570E+02,4.21287674172724E+03,1.49643061088643E+00
2.95482966861097E+03,2.85914205844278E+01,2.29271763614864E+02,4.20481907175380E+03,1.49635597479547E+00
2.95500348918571E+03,2.90515666140825E+01,2.34897979334658E+02,4.19674497713024E+03,1.49627982783625E+00
2.95517383334896E+03,2.95195644383970E+01,2.40662259606432E+02,4.18865472421371E+03,1.49620213816675E+00
2.95534077062893E+03,2.99955531951574E+01,2.46567992466036E+02,4.18054857874045E+03,1.49612287325195E+00
2.95550436916331E+03,3.04796745496099E+01,2.52618649090030E+02,4.17242680579665E+03,1.49604199984834E+00
2.95566469572701E+03,3.09720727413129E+01,2.58817785835946E+02,4.16428966978946E+03,1.49595948398801E+00
2.95582181575943E+03,3.14728946318722E+01,2.65169046332553E+02,4.15613743441828E+03,1.49587529096242E+00
2.95597579339120E+03,3.19822897535913E+01,2.71676163621480E+02,4.14797036264629E+03,1.49578938530580E+00
2.95612669147033E+03,3.25004103590431E+01,2.78342962351349E+02,4.13978871667219E+03,1.49570173077812E+00
2.95627457158788E+03,3.30274114715873E+01,2.85173361025763E+02,4.13159275790221E+03,1.49561229034771E+00
2.95641949410308E+03,3.35634509368518E+01,2.92171374306471E+02,4.12338274692237E+03,1.49552102617344E+00
2.95656151816798E+03,3.41086894751977E+01,2.99341115373058E+02,4.11515894347088E+03,1.49542789958651E+00
2.95670070175158E+03,3.46632907351802E+01,3.06686798340472E+02,4.10692160641099E+03,1.49533287107183E+00
2.95683710166350E+03,3.52274213480384E+01,3.14212740735953E+02,4.09867099370388E+03,1.49523590024892E+00
2.95697077357719E+03,3.58012509832295E+01,3.21923366036769E+02,4.09040736238182E+03,1.49513694585240E+00
2.95710177205261E+03,3.63849524050142E+01,3.29823206270067E+02,4.08213096852176E+03,1.49503596571199E+00
2.95723015055851E+03,3.69787015301462E+01,3.37916904676772E+02,4.07384206721885E+03,1.49493291673212E+00
2.95735596149430E+03,3.75826774866494E+01,3.46209218440594E+02,4.06554091256052E+03,1.49482775487096E+00
2.95747925621137E+03,3.81970626737381E+01,3.54705021484196E+02,4.05722775760057E+03,1.49472043511903E+00
2.95760008503410E+03,3.88220428228824E+01,3.63409307333877E+02,4.04890285433363E+03,1.49461091147727E+00
2.95771849728038E+03,3.94578070600565E+01,3.72327192054648E+02,4.04056645366973E+03,1.49449913693465E+00
2.95783454128173E+03,4.01045479691744E+01,3.81463917257183E+02,4.03221880540931E+03,1.49438506344515E+00
2.95794826440306E+03,4.07624616567610E+01,3.90824853178690E+02,4.02386015821824E+03,1.49426864190429E+00
2.95805971306195E+03,4.14317478178684E+01,4.00415501839352E+02,4.01549075960326E+03,1.49414982212512E+00
2.95816893274767E+03,4.21126098032677E+01,4.10241500276235E+02,4.00711085588747E+03,1.49402855281353E+00
2.95827596803968E+03,4.28052546879370E+01,4.20308623856480E+02,3.99872069218625E+03,1.49390478154306E+00
2.95838086262584E+03,4.35098933408804E+01,4.30622789671861E+02,3.99032051238328E+03,1.49377845472916E+00
2.95848365932028E+03,4.42267404963068E+01,4.41190060016706E+02,3.98191055910680E+03,1.49364951760269E+00
2.95858440008084E+03,4.49560148261794E+01,4.52016645950988E+02,3.97349107370611E+03,1.49351791418293E+00
2.95868312602618E+03,4.56979390141949E+01,4.63108910951124E+02,3.96506229622827E+03,1.49338358724990E+00
2.95877987745261E+03,4.64527398311776E+01,4.74473374649974E+02,3.95662446539510E+03,1.49324647831598E+00
2.95887469385052E+03,4.72206482119715E+01,4.86116716669025E+02,3.94817781858029E+03,1.49310652759693E+00
2.95896761392047E+03,4.80018993338187E+01,4.98045780544385E+02,3.93972259178670E+03,1.49296367398213E+00
2.95905867558902E+03,4.87967326962737E+01,5.10267577749164E+02,3.93125901962400E+03,1.49281785500421E+00
2.95914791602419E+03,4.96053922026773E+01,5.22789291814472E+02,3.92278733528647E+03,1.49266900680783E+00
2.95923537165067E+03,5.04281262432441E+01,5.35618282551796E+02,3.91430777053087E+03,1.49251706411784E+00
2.95932107816461E+03,5.12651877797665E+01,5.48762090378742E+02,3.90582055565464E+03,1.49236196020655E+00
2.95940507054828E+03,5.21168344319935E+01,5.62228440751066E+02,3.89732591947422E+03,1.49220362686031E+00
2.95948738308427E+03,5.29833285657045E+01,5.76025248703365E+02,3.88882408930366E+03,1.49204199434524E+00
2.95956804936955E+03,5.38649373825211E+01,5.90160623501185E+02,3.88031529093332E+03,1.49187699137211E+00
2.95964710232911E+03,5.47619330115111E+01,6.04642873407567E+02,3.87179974860864E+03,1.49170854506039E+00
2.95972457422949E+03,5.56745926025805E+01,6.19480510566179E+02,3.86327768500933E+03,1.49153658090149E+00
2.95980049669186E+03,5.66031984217285E+01,6.34682256004422E+02,3.85474932122854E+03,1.49136102272097E+00
2.95987490070498E+03,5.75480379482056E+01,6.50257044759520E+02,3.84621487675219E+03,1.49118179263993E+00
2.95994781663784E+03,5.85094039735812E+01,6.66214031130015E+02,3.83767456943856E+03,1.49099881103548E+00
2.96001927425204E+03,5.94875947028033E+01,6.82562594056412E+02,3.82912861549796E+03,1.49081199650012E+00
2.96008930271396E+03,6.04829138572659E+01,6.99312342633695E+02,3.82057722947253E+03,1.49062126580025E+00
2.96015793060664E+03,6.14956707799577E+01,7.16473121759468E+02,3.81202062421610E+03,1.49042653383359E+00
2.96022518594146E+03,6.25261805426843E+01,7.34055017920100E+02,3.80345901087437E+03,1.49022771358559E+00
2.96029109616959E+03,6.35747640554827E+01,7.52068365119563E+02,3.79489259886494E+03,1.49002471608473E+00
2.96035568819316E+03,6.46417481781878E+01,7.70523750952886E+02,3.78632159585782E+03,1.48981745035674E+00
2.96041898837625E+03,6.57274658343024E+01,7.89432022829614E+02,3.77774620775559E+03,1.48960582337769E+00
2.96048102255569E+03,6.68322561271319E+01,8.08804294349360E+02,3.76916663867399E+03,1.48938974002588E+00
2.96054181605153E+03,6.79564644582783E+01,8.28651951833969E+02,3.76058309092244E+03,1.48916910303257E+00
2.96060139367746E+03,6.91004426485352E+01,8.48986661019932E+02,3.75199576498470E+03,1.48894381293149E+00
2.96065977975087E+03,7.02645490612454E+01,8.69820373915108E+02,3.74340485949960E+03,1.48871376800702E+00
2.96071699810281E+03,7.14491487281855E+01,8.91165335823969E+02,3.73481057124161E+03,1.48847886424116E+00
2.96077307208771E+03,7.26546134779698E+01,9.13034092544308E+02,3.72621309510194E+03,1.48823899525910E+00
2.96082802459291E+03,7.38813220671656E+01,9.35439497742065E+02,3.71761262406901E+03,1.48799405227347E+00
2.96088187804802E+03,7.51296603140036E+01,9.58394720505407E+02,3.70900934920965E+03,1.48774392402712E+00
2.96089196094147E+03,1.20252450755894E+01,6.17651769620498E+01,4.67107125149408E+03,1.48769512481268E+00
2.96352767392732E+03,1.20122554072963E+01,6.17752784903946E+01,4.67378721931941E+03,1.48756353514123E+00
2.96616338691312E+03,1.20316434355881E+01,6.19540588933682E+01,4.67339513509977E+03,1.48743205448530E+00
2.96879909989890E+03,1.20519861849527E+01,6.21568472588723E+01,4.67326565398024E+03,1.48729996881726E+00
2.97143481288463E+03,1.20736871769526E+01,6.23883369605061E+01,4.67340512119158E+03,1.48716721495943E+00
2.97407052587033E+03,1.20971494847980E+01,6.26524595855033E+01,4.67380452953848E+03,1.48703371484376E+00
2.97670623885599E+03,1.21227761578146E+01,6.29527106657331E+01,4.67444552729782E+03,1.48689937696902E+00
2.97934195184162E+03,1.21509707740251E+01,6.32923155410845E+01,4.67530335908705E+03,1.48676409713617E+00
2.98197766482720E+03,1.21821381184253E+01,6.36743310362013E+01,4.67634857151971E+03,1.48662775879299E+00
2.98461337781275E+03,1.22166849854517E+01,6.41017155026417E+01,4.67754810796369E+03,1.48649023311695E+00
2.98724909079825E+03,1.22550211048765E+01,6.45773812661396E+01,4.67886606164937E+03,1.48635137889668E+00
2.98988480378372E+03,1.22975601911276E+01,6.51042364949738E+01,4.68026422126590E+03,1.48621104224224E+00
2.99252051676915E+03,1.23447211168529E+01,6.56852203816252E+01,4.68170248288694E+03,1.48606905613923E+00
2.99515622975453E+03,1.23969292124531E+01,6.63233339784577E+01,4.68313917198919E+03,1.48592523985307E+00
2.99779194273987E+03,1.24546176942978E+01,6.70216681921977E+01,4.68453130302269E+03,1.48577939818352E+00
3.00042765572518E+03,1.25182292254232E+01,6.77834299625954E+01,4.68583479456008E+03,1.48563132056593E+00
3.00306336871043E+03,1.25882176136897E+01,6.86119673621784E+01,4.68700465230120E+03,1.48548078001178E+00
3.00569908169565E+03,1.26650496536606E+01,6.95107941739314E+01,4.68799512854733E+03,1.48532753187834E+00
3.00833479468081E+03,1.27492071198543E+01,7.04836143883286E+01,4.68875986433834E+03,1.48517131245432E+00
3.01097050766594E+03,1.28411889205374E+01,7.15343469860339E+01,4.68925201879343E+03,1.48501183734538E+00
3.01360622065102E+03,1.29415134228623E+01,7.26671513235625E+01,4.68942438903551E+03,1.48484879964051E+00
3.01624193363605E+03,1.30507209619451E+01,7.38864534077272E+01,4.68922952324189E+03,1.48468186783660E+00
3.01887764662103E+03,1.31693765484183E+01,7.51969733254028E+01,4.68861982874574E+03,1.48451068349519E+00
3.02151335960597E+03,1.32980727911196E+01,7.66037540846600E+01,4.68754767664553E+03,1.48433485860095E+00
3.02414907259085E+03,1.34374330539020E+01,7.81121921193568E+01,4.68596550401820E+03,1.48415397258696E+00
3.02678478557569E+03,1.35881148680969E+01,7.97280697103585E+01,4.68382591454653E+03,1.48396756898647E+00
3.02942049856047E+03,1.37508136249690E+01,8.14575895816197E+01,4.68108177814070E+03,1.48377515166474E+00
3.03205621154521E+03,1.39262665755923E+01,8.33074119376487E+01,4.67768632994310E+03,1.48357618057763E+00
3.03469192452989E+03,1.41152571689976E+01,8.52846942198379E+01,4.67359326894498E+03,1.48337006699555E+00
3.03732763751451E+03,1.43186197632316E+01,8.73971338722911E+01,4.66875685630352E+03,1.48315616812237E+00
3.03996335049908E+03,1.45372447481816E+01,8.96530144227025E+01,4.66313201332474E+03,1.48293378102791E+00
3.04259906348360E+03,1.47720841237106E+01,9.20612552001109E+01,4.65667441896546E+03,1.48270213580075E+00
3.04523477646806E+03,1.50241575818879E+01,9.46314650284919E+01,4.64934060660308E+03,1.48246038781342E+00
3.04787048945246E+03,1.52945591479585E+01,9.73740002525587E+01,4.64108805972304E+03,1.48220760897596E+00
3.05050620243680E+03,1.55844644412647E+01,1.00300027469137E+02,4.63187530607725E+03,1.48194277783429E+00
3.05314191542109E+03,1.58951386247141E+01,1.03421591353055E+02,4.62166200977047E+03,1.48166476834764E+00
3.05577762840531E+03,1.62279451196880E+01,1.06751687979458E+02,4.61040906063494E+03,1.48137233715350E+00
3.05841334138947E+03,1.65843551726502E+01,1.10304344053174E+02,4.59807866015194E+03,1.48106410909779E+00
3.06104905437356E+03,1.69659583702870E+01,1.14094702458069E+02,4.58463440307379E+03,1.48073856077313E+00
3.06368476735760E+03,1.73744742119722E+01,1.18139114532471E+02,4.57004135378580E+03,1.48039400176633E+00
3.06632048034156E+03,1.78117648619136E+01,1.22455239456939E+02,4.55426611632528E+03,1.48002855326815E+00
3.06895619332546E+03,1.82798492187300E+01,1.27062151103222E+02,4.53727689683961E+03,1.47964012364179E+00
3.07159190630929E+03,1.87809184577233E+01,1.31980452631718E+02,4.51904355711582E+03,1.47922638048004E+00
3.07422761929305E+03,1.93173532210675E+01,1.37232399031086E+02,4.49953765764702E+03,1.47878471860378E+00
3.07686333227673E+03,1.98917426539173E+01,1.42842027657089E+02,4.47873248851212E+03,1.47831222336294E+00
3.07949904526035E+03,2.05069055105045E+01,1.48835296634427E+02,4.45660308613202E+03,1.47780562849428E+00
3.08213475824389E+03,2.11659135841487E+01,1.55240230717438E+02,4.43312623372265E+03,1.47726126766465E+00
3.08477047122735E+03,2.18721177494086E+01,1.62087073839774E+02,4.40828044298864E+03,1.47667501868090E+00
3.08740618421074E+03,2.26291769440456E+01,1.69408447089690E+02,4.38204591428677E+03,1.47604223917461E+00
3.09004189719405E+03,2.34410904639647E+01,1.77239510187997E+02,4.35440447213016E+03,1.47535769236617E+00
3.09267761010290E+03,2.43122339896190E+01,1.85618123639640E+02,4.32533947296023E+03,1.47461546129581E+00
3.09276317866612E+03,2.47000484685539E+01,1.90173100618206E+02,4.31733657002883E+03,1.47458927460010E+00
3.09284703585809E+03,2.50944369995705E+01,1.94839854479690E+02,4.30931517127750E+03,1.47456256200153E+00
3.09292921590621E+03,2.54955154276271E+01,1.99621128173554E+02,4.30127555409929E+03,1.47453531250760E+00
3.09300975235337E+03,2.59034016877844E+01,2.04519731959833E+02,4.29321799557435E+03,1.47450751488904E+00
3.09308867807159E+03,2.63182158435104E+01,2.09538545061017E+02,4.28514277244009E+03,1.47447915767459E+00
3.09316602527545E+03,2.67400801256759E+01,2.14680517354225E+02,4.27705016106202E+03,1.47445022914571E+00
3.09324182553522E+03,2.71691189722955E+01,2.19948671105170E+02,4.26894043740437E+03,1.47442071733109E+00
3.09331610978981E+03,2.76054590689865E+01,2.25346102744403E+02,4.26081387700145E+03,1.47439061000108E+00
3.09338890835929E+03,2.80492293901984E+01,2.30875984687397E+02,4.25267075492884E+03,1.47435989466198E+00
3.09346025095740E+03,2.85005612411977E+01,2.36541567199141E+02,4.24451134577513E+03,1.47432855855023E+00
3.09353016670353E+03,2.89595883008311E+01,2.42346180304466E+02,4.23633592361394E+03,1.47429658862645E+00
3.09359868413475E+03,2.94264466650964E+01,2.48293235745398E+02,4.22814476197603E+03,1.47426397156931E+00
3.09366583121734E+03,2.99012748915160E+01,2.54386228986437E+02,4.21993813382176E+03,1.47423069376934E+00
3.09373163535828E+03,3.03842140443363E+01,2.60628741269048E+02,4.21171631151396E+03,1.47419674132250E+00
3.09379612341640E+03,3.08754077405694E+01,2.67024441716564E+02,4.20347956679097E+03,1.47416210002374E+00
3.09385932171336E+03,3.13750021968993E+01,2.73577089490833E+02,4.19522817073992E+03,1.47412675536026E+00
3.09392125604438E+03,3.18831462774530E+01,2.80290536001666E+02,4.18696239377042E+03,1.47409069250473E+00
3.09398195168877E+03,3.23999915424632E+01,2.87168727170508E+02,4.17868250558856E+03,1.47405389630832E+00
3.09404143342029E+03,3.29256922978510E+01,2.94215705749827E+02,4.17038877517096E+03,1.47401635129357E+00
3.09409972551717E+03,3.34604056457216E+01,3.01435613699255E+02,4.16208147073938E+03,1.47397804164708E+00
3.09415685177211E+03,3.40042915358015E+01,3.08832694620015E+02,4.15376085973559E+03,1.47393895121208E+00
3.09421283550195E+03,3.45575128178430E+01,3.16411296249181E+02,4.14542720879644E+03,1.47389906348082E+00
3.09426769955720E+03,3.51202352950144E+01,3.24175873015234E+02,4.13708078372921E+03,1.47385836158673E+00
3.09432146633134E+03,3.56926277782722E+01,3.32130988656114E+02,4.12872184948738E+03,1.47381682829648E+00
3.09437415777000E+03,3.62748621417505E+01,3.40281318901508E+02,4.12035067014678E+03,1.47377444600181E+00
3.09442579537989E+03,3.68671133792157E+01,3.48631654221384E+02,4.11196750888164E+03,1.47373119671122E+00
3.09447640023758E+03,3.74695596615343E+01,3.57186902641339E+02,4.10357262794148E+03,1.47368706204138E+00
3.09452599299811E+03,3.80823823952512E+01,3.65952092627534E+02,4.09516628862792E+03,1.47364202320849E+00
3.09457459390343E+03,3.87057662822471E+01,3.74932376042153E+02,4.08674875127201E+03,1.47359606101929E+00
3.09462222279065E+03,3.93398993805304E+01,3.84133031171624E+02,4.07832027521160E+03,1.47354915586197E+00
3.09466889910012E+03,3.99849731661535E+01,3.93559465828922E+02,4.06988111876934E+03,1.47350128769682E+00
3.09471464188341E+03,4.06411825962848E+01,4.03217220531913E+02,4.06143153923097E+03,1.47345243604670E+00
3.09475946981103E+03,4.13087261735022E+01,4.13111971760238E+02,4.05297179282347E+03,1.47340257998728E+00
3.09480340118009E+03,4.19878060112438E+01,4.23249535291381E+02,4.04450213469416E+03,1.47335169813703E+00
3.09484645392178E+03,4.26786279005349E+01,4.33635869619291E+02,4.03602281888949E+03,1.47329976864703E+00
3.09488864560863E+03,4.33814013779255E+01,4.44277079456222E+02,4.02753409833479E+03,1.47324676919051E+00
3.09492999346174E+03,4.40963397947545E+01,4.55179419321256E+02,4.01903622481358E+03,1.47319267695218E+00
3.09497051435779E+03,4.48236603876699E+01,4.66349297216147E+02,4.01052944894789E+03,1.47313746861726E+00
3.09501022483592E+03,4.55635843505077E+01,4.77793278391843E+02,4.00201402017846E+03,1.47308112036035E+00
3.09504914110449E+03,4.63163369075182E+01,4.89518089207317E+02,3.99349018674533E+03,1.47302360783395E+00
3.09508727904769E+03,4.70821473879718E+01,5.01530621083083E+02,3.98495819566876E+03,1.47296490615679E+00
3.09512465423202E+03,4.78612493021627E+01,5.13837934551572E+02,3.97641829273058E+03,1.47290498990183E+00
3.09516128191266E+03,4.86538804188877E+01,5.26447263407532E+02,3.96787072245535E+03,1.47284383308404E+00
3.09519717703970E+03,4.94602828443149E+01,5.39366018959117E+02,3.95931572809267E+03,1.47278140914787E+00
3.09523235426419E+03,5.02807031024197E+01,5.52601794384512E+02,3.95075355159893E+03,1.47271769095442E+00
3.09526682794419E+03,5.11153922168976E+01,5.66162369194741E+02,3.94218443361985E+03,1.47265265076834E+00
3.09530061215059E+03,5.19646057946244E+01,5.80055713805956E+02,3.93360861347332E+03,1.47258626024444E+00
3.09533372067287E+03,5.28286041107397E+01,5.94289994224614E+02,3.92502632913214E+03,1.47251849041391E+00
3.09536616702470E+03,5.37076521952937E+01,6.08873576846810E+02,3.91643781720749E+03,1.47244931167036E+00
3.09539796444949E+03,5.46020199215784E+01,6.23815033376087E+02,3.90784331293235E+03,1.47237869375537E+00
3.09542912592579E+03,5.55119820960808E+01,6.39123145860994E+02,3.89924305014565E+03,1.47230660574388E+00
3.09545966417256E+03,5.64378185502168E+01,6.54806911857474E+02,3.89063726127610E+03,1.47223301602908E+00
3.09548959165439E+03,5.73798142337439E+01,6.70875549716861E+02,3.88202617732686E+03,1.47215789230708E+00
3.09551892058659E+03,5.83382593100108E+01,6.87338504004648E+02,3.87341002785990E+03,1.47208120156114E+00
3.09554766294014E+03,5.93134492529283E+01,7.04205451050660E+02,3.86478904098160E+03,1.47200291004555E+00
3.09557583044663E+03,6.03056849459270E+01,7.21486304637818E+02,3.85616344332721E+03,1.47192298326919E+00
3.09560343460298E+03,6.13152727826303E+01,7.39191221827551E+02,3.84753346004721E+03,1.47184138597864E+00
3.09563048667621E+03,6.23425247696333E+01,7.57330608931369E+02,3.83889931479227E+03,1.47175808214091E+00
3.09565699770797E+03,6.33877586310704E+01,7.75915127625928E+02,3.83026122970000E+03,1.47167303492580E+00
3.09568297851910E+03,6.44512979153215E+01,7.94955701220623E+02,3.82161942538077E+03,1.47158620668781E+00
3.09570843971400E+03,6.55334721036375E+01,8.14463521076822E+02,3.81297412090477E+03,1.47149755894767E+00
3.09573339168501E+03,6.66346167209816E+01,8.34450053187054E+02,3.80432553378824E+03,1.47140705237336E+00
3.09575784461659E+03,6.77550734488689E+01,8.54927044913392E+02,3.79567387998099E+03,1.47131464676082E+00
3.09578180848955E+03,6.88951902404385E+01,8.75906531892408E+02,3.78701937385355E+03,1.47122030101405E+00
3.09580529308504E+03,7.00553214376867E+01,8.97400845108711E+02,3.77836222818503E+03,1.47112397312484E+00
3.09582830798863E+03,7.12358278910473E+01,9.19422618143782E+02,3.76970265415039E+03,1.47102562015202E+00
3.09585086259414E+03,7.24370770811756E+01,9.41984794600931E+02,3.76104086130878E+03,1.47092519820019E+00
3.09587296610754E+03,7.36594432430974E+01,9.65100635712812E+02,3.75237705759190E+03,1.47082266239796E+00
3.09589462755068E+03,7.49033074927910E+01,9.88783728136391E+02,3.74371144929230E+03,1.47071796687569E+00
3.09591585576495E+03,7.61690579561693E+01,1.01304799193839E+03,3.73504424105222E+03,1.47061106474268E+00
3.09593665941494E+03,7.74570899005770E+01,1.03790768877715E+03,3.72637563585247E+03,1.47050190806385E+00
3.09595704699192E+03,7.87678058688223E+01,1.06337743028517E+03,3.71770583500157E+03,1.47039044783583E+00
3.09597702681737E+03,8.01016158157596E+01,1.08947218665638E+03,3.70903503812540E+03,1.47027663396254E+00
3.09599660704631E+03,8.14589372476497E+01,1.11620729544687E+03,3.70036344315618E+03,1.47016041523011E+00
3.09601579567067E+03,8.28401953640567E+01,1.14359847058817E+03,3.69169124632276E+03,1.47004173928129E+00
3.09603460052254E+03,8.42458232026347E+01,1.17166181162449E+03,3.68301864214022E+03,1.46992055258920E+00
3.09605302927738E+03,8.56762617866505E+01,1.20041381317491E+03,3.67434582340015E+03,1.46979680043045E+00
3.09607108945712E+03,8.71319602753207E+01,1.22987137462679E+03,3.66567298116150E+03,1.46967042685765E+00
3.09608878843326E+03,8.86133761173632E+01,1.26005181007262E+03,3.65700030473987E+03,1.46954137467123E+00
3.09610613342988E+03,9.01209752071078E+01,1.29097285848197E+03,3.64832798169959E+03,1.46940958539064E+00
3.09612313152657E+03,9.16552320440368E+01,1.32265269413070E+03,3.63965619784370E+03,1.46927499922475E+00
3.09613978966133E+03,9.32166298952925E+01,1.35510993728305E+03,3.63098513720508E+03,1.46913755504169E+00
3.09615611463338E+03,9.48056609612794E+01,1.38836366513391E+03,3.62231498203812E+03,1.46899719033783E+00
3.09617211310600E+03,9.64228265447532E+01,1.42243342302460E+03,3.61364591280934E+03,1.46885384120609E+00
3.09618779160917E+03,9.80686372229740E+01,1.45733923592855E+03,3.60497810818948E+03,1.46870744230345E+00
3.09620315654227E+03,9.97436130234518E+01,1.49310162022312E+03,3.59631174504467E+03,1.46855792681773E+00
3.09621821417671E+03,1.01448283602976E+02,1.52974159574650E+03,3.58764699842865E+03,1.46840522643344E+00
3.09623297065846E+03,1.03183188430262E+02,1.56728069815230E+03,3.57898404157467E+03,1.46824927129698E+00
3.09624743201058E+03,1.04948876972400E+02,1.60574099157162E+03,3.57032304588657E+03,1.46808998998083E+00
3.09626160413566E+03,1.06745908884482E+02,1.64514508157448E+03,3.56166418093252E+03,1.46792730944697E+00
3.09627549281823E+03,1.08574854203634E+02,1.68551612846387E+03,3.55300761443567E+03,1.46776115500937E+00
3.09628910372715E+03,1.10436293546358E+02,1.72687786088366E+03,3.54435351226753E+03,1.46759145029559E+00
3.09630244241789E+03,1.12330818310053E+02,1.76925458976642E+03,3.53570203844026E+03,1.46741811720738E+00
3.09631551433482E+03,1.14259030878545E+02,1.81267122262337E+03,3.52705335509903E+03,1.46724107588040E+00
3.09632832481341E+03,1.16221544831635E+02,1.85715327818309E+03,3.51840762251486E+03,1.46706024464285E+00
3.09634087908243E+03,1.18218985159031E+02,1.90272690139397E+03,3.50976499907670E+03,1.46687553997320E+00
3.09635318226607E+03,1.20251988478109E+02,1.94941887878460E+03,3.50112564128546E+03,1.46668687645677E+00
3.09636523938603E+03,1.22321203256689E+02,1.99725665421569E+03,3.49248970374549E+03,1.46649416674132E+00
3.09637705536360E+03,1.24427290039605E+02,2.04626834500329E+03,3.48385733915876E+03,1.46629732149144E+00
3.09638863502161E+03,1.26570921680303E+02,2.09648275844806E+03,3.47522869831735E+03,1.46609624934195E+00
3.09639998308647E+03,1.28752783577161E+02,2.14792940877169E+03,3.46660393009568E+03,1.46589085684997E+00
3.09641110419002E+03,1.30973573914125E+02,2.20063853445821E+03,3.45798318144464E+03,1.46568104844599E+00
3.09642200287151E+03,1.33234003906522E+02,2.25464111602797E+03,3.44936659738451E+03,1.46546672638351E+00
3.09643268357936E+03,1.35534798051883E+02,2.30996889424848E+03,3.44075432099780E+03,1.46524779068758E+00
3.09644315067306E+03,1.37876694385829E+02,2.36665438879125E+03,3.43214649342229E+03,1.46502413910201E+00
3.09645340842489E+03,1.40260444743044E+02,2.42473091734363E+03,3.42354325384452E+03,1.46479566703516E+00
3.09646346102168E+03,1.42686815023584E+02,2.48423261518980E+03,3.41494473949313E+03,1.46456226750449E+00
3.09647331256653E+03,1.45156585465045E+02,2.54519445528247E+03,3.40635108563089E+03,1.46432383107966E+00
3.09648296708048E+03,1.47670550919554E+02,2.60765226878856E+03,3.39776242554922E+03,1.46408024582413E+00
3.09649242850416E+03,1.50229521137192E+02,2.67164276615748E+03,3.38917889056021E+03,1.46383139723538E+00
3.09650170069936E+03,1.52834321054694E+02,2.73720355869254E+03,3.38060060999042E+03,1.46357716818352E+00
3.09651078745066E+03,1.55485791090561E+02,2.80437318066315E+03,3.37202771117321E+03,1.46331743884837E+00
3.09651969246693E+03,1.58184787445666E+02,2.87319111194431E+03,3.36346031944290E+03,1.46305208665493E+00
3.09652841938288E+03,1.60932182411022E+02,2.94369780123518E+03,3.35489855812596E+03,1.46278098620721E+00
3.09653697176051E+03,1.63728864680784E+02,3.01593468981804E+03,3.34634254853578E+03,1.46250400922029E+00
3.09654535309059E+03,1.66575739672942E+02,3.08994423593004E+03,3.33779240996371E+03,1.46222102445067E+00
3.09655356679406E+03,1.69473729855837E+02,3.16576993971079E+03,3.32924825967272E+03,1.46193189762486E+00
3.09656161622347E+03,1.72423775081901E+02,3.24345636877195E+03,3.32071021288976E+03,1.46163649136602E+00
3.09656950466428E+03,1.75426832928309E+02,3.32304918439203E+03,3.31217838279832E+03,1.46133466511875E+00
3.09657723533628E+03,1.78483879044832E+02,3.40459516835474E+03,3.30365288053074E+03,1.46102627507190E+00
3.09658481139484E+03,1.81595907509034E+02,3.48814225044596E+03,3.29513381516046E+03,1.46071117407939E+00
3.09659223593223E+03,1.84763931188946E+02,3.57373953662445E+03,3.28662129369418E+03,1.46038921157885E+00
3.09659951197887E+03,1.87988982113353E+02,3.66143733788168E+03,3.27811542106409E+03,1.46006023350823E+00
3.09660664250458E+03,1.91272111850484E+02,3.75128719982384E+03,3.26961630011865E+03,1.45972408222012E+00
3.09661363041978E+03,1.94539946630752E+02,3.84127769301517E+03,3.26130988923521E+03,1.45938059639384E+00
3.09663076001140E+03,1.98816621180259E+02,3.95946575094882E+03,3.25057612170894E+03,1.45850346846790E+00
3.09664754701119E+03,2.03190866333489E+02,4.08129020754028E+03,3.23984934561733E+03,1.45759741276493E+00
