##  Star in a Box 
## https://lco.global/starinabox 
## Data for a 10 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
2.75688374276141E+01,4.99758198862607E+02,3.60617845487264E+04,3.56171673805604E+03,9.31946543715416E+00
2.75718225563860E+01,5.08315282251936E+02,3.69840629542836E+04,3.55397696862506E+03,9.31665307690389E+00
2.75747479825825E+01,5.17023098998259E+02,3.79299285855191E+04,3.54623956220409E+03,9.31377005487742E+00
2.75776149002551E+01,5.25884405262539E+02,3.88999846845784E+04,3.53850447309029E+03,9.31081457978043E+00
2.75804244795742E+01,5.34902011884144E+02,3.98948499214939E+04,3.53077164945784E+03,9.30778481446600E+00
2.75831778673069E+01,5.44078785741424E+02,4.09151587887514E+04,3.52304103300370E+03,9.30467887474157E+00
2.75849264345419E+01,5.50090687308515E+02,4.15878077480188E+04,3.51804911331757E+03,9.30261554659604E+00
2.75875897831752E+01,5.59535805765322E+02,4.26514139298205E+04,3.51032198631738E+03,9.29938001447590E+00
2.75901998648359E+01,5.69147957603612E+02,4.37422217882643E+04,3.50259687787954E+03,9.29606308674193E+00
2.75927577448634E+01,5.78930226553238E+02,4.48609270048964E+04,3.49487370233284E+03,9.29266269705344E+00
2.75952644672903E+01,5.88885759603180E+02,4.60082430532817E+04,3.48715236518981E+03,9.28917672603826E+00
2.75977210552687E+01,5.99017768805889E+02,4.71849016540371E+04,3.47943276241828E+03,9.28560299990166E+00
2.76001285114876E+01,6.09329533199420E+02,4.83916532414968E+04,3.47171477959232E+03,9.28193928899604E+00
2.76024878185820E+01,6.20464878836306E+02,4.96292674503647E+04,3.46220996464730E+03,9.27818330634981E+00
2.76047999395346E+01,6.31951761707687E+02,5.08985335849832E+04,3.45232672831484E+03,9.27432948355347E+00
2.76070658180681E+01,6.43657053174773E+02,5.22002611401103E+04,3.44245633385483E+03,9.27037452825772E+00
2.76092863790309E+01,6.55585075530363E+02,5.35352803150189E+04,3.43259866021633E+03,9.26631576436875E+00
2.76114625287745E+01,6.67740243901329E+02,5.49044425412881E+04,3.42275358013406E+03,9.26215044426593E+00
2.76135951555232E+01,6.80127068676811E+02,5.63086210258178E+04,3.41292095978020E+03,9.25787574685770E+00
2.76156851297370E+01,6.92750158047015E+02,5.77487113077350E+04,3.40310065835240E+03,9.25348877558255E+00
2.76177333044664E+01,7.05614220667346E+02,5.92256318295328E+04,3.39329252758072E+03,9.24898655635299E+00
2.76197405157013E+01,7.18724068467249E+02,6.07403245228285E+04,3.38349641112955E+03,9.24436603544076E+00
2.76217075827115E+01,7.32084619628946E+02,6.22937554090996E+04,3.37371214386263E+03,9.23962407730098E+00
2.76236353083814E+01,7.45700901769873E+02,6.38869152157693E+04,3.36393955092670E+03,9.23475746233300E+00
2.76255244795380E+01,1.39999999999999E-05,2.14144245453748E+00,1.86805699161761E+06,1.10793585979373E+00
2.77255244795380E+01,1.39999999999999E-05,2.14144245453748E+00,1.86805699161761E+06,1.10793585979373E+00
2.87255244795380E+01,1.39999999999999E-05,1.76978715251032E-02,5.63240375290517E+05,1.10793585979373E+00
3.97255244795380E+01,1.39999999999999E-05,1.46263401033910E-04,1.69823362874328E+05,1.10793585979373E+00
1.60725524479538E+02,1.39999999999999E-05,1.20878843829678E-06,5.12036704809561E+04,1.10793585979373E+00
1.49172552447953E+03,1.39999999999999E-05,9.98998709336185E-09,1.54384875340298E+04,1.10793585979373E+00
1.61327255244795E+04,1.39999999999999E-05,8.25618768046433E-11,4.65487913463237E+03,1.10793585979373E+00
1.77183725524479E+05,1.39999999999999E-05,6.82329560368953E-13,1.40349886672998E+03,1.10793585979373E+00
1.94874472552447E+06,1.39999999999999E-05,5.63908727577647E-15,4.23170830421125E+02,1.10793585979373E+00
2.14359157255244E+07,1.39999999999999E-05,4.66040270725328E-17,1.27590806066362E+02,1.10793585979373E+00
1.00000027625524E+08,1.39999999999999E-05,2.14144245453748E-18,5.90731489251371E+01,1.10793585979373E+00
