##  Star in a Box 
## https://lco.global/starinabox 
## Data for a 6 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
7.82166675290957E+01,2.10953236716438E+02,8.30198155153947E+03,3.79734347854590E+03,5.91794213890989E+00
7.82237085730915E+01,2.14742468673826E+02,8.51430433154661E+03,3.78752806105606E+03,5.91744573886825E+00
7.82306087962074E+01,2.18601464219527E+02,8.73205725646903E+03,3.77772332718343E+03,5.91693650843009E+00
7.82373710148610E+01,2.22531531133595E+02,8.95537920200273E+03,3.76792938000355E+03,5.91641411286118E+00
7.82439979891415E+01,2.26534002195271E+02,9.18441259558272E+03,3.75814632038237E+03,5.91587820863218E+00
7.82504924239364E+01,2.30610235676800E+02,9.41930350721896E+03,3.74837424696917E+03,5.91532844318621E+00
7.82568569700354E+01,2.34761615847652E+02,9.66020174265477E+03,3.73861325618914E+03,5.91476445470016E+00
7.82630942252124E+01,2.38989553489409E+02,9.90726093890806E+03,3.72886344223570E+03,5.91418587183975E+00
7.82692067352859E+01,2.43295486421570E+02,1.01606386622559E+04,3.71912489706244E+03,5.91359231350803E+00
7.82751969951579E+01,2.47680880038557E+02,1.04204965087260E+04,3.70939771037481E+03,5.91298338858712E+00
7.82810674498325E+01,2.52147227858141E+02,1.06870002071564E+04,3.69968196962145E+03,5.91235869567324E+00
7.82868204954136E+01,2.56696052081629E+02,1.09603197248922E+04,3.68997775998510E+03,5.91171782280449E+00
7.82924584800830E+01,2.61328904166063E+02,1.12406293761860E+04,3.68028516437327E+03,5.91106034718157E+00
7.82979837050591E+01,2.66047365408705E+02,1.15281079333673E+04,3.67060426340842E+03,5.91038583488091E+00
7.83033984255356E+01,2.70853047544212E+02,1.18229387408609E+04,3.66093513541778E+03,5.90969384056026E+00
7.83087048516027E+01,2.75747593354679E+02,1.21253098321159E+04,3.65127785642272E+03,5.90898390715636E+00
7.83139051491483E+01,2.80732677292955E+02,1.24354140495270E+04,3.64163250012779E+03,5.90825556557466E+00
7.83190014407431E+01,2.85810006119619E+02,1.27534491674260E+04,3.63199913790914E+03,5.90750833437059E+00
7.83239958065060E+01,2.90981319553757E+02,1.30796180182117E+04,3.62237783880268E+03,5.90674171942256E+00
7.83288902849536E+01,2.96248390938163E+02,1.34141286217127E+04,3.61276866949161E+03,5.90595521359602E+00
7.83336868738322E+01,3.01613027919128E+02,1.37571943178550E+04,3.60317169429349E+03,5.90514829639872E+00
7.83383875309333E+01,3.07077073141254E+02,1.41090339027218E+04,3.59358697514687E+03,5.90432043362669E+00
7.83429941748924E+01,3.12642404957759E+02,1.44698717680972E+04,3.58401457159724E+03,5.90347107700074E+00
7.83475086859723E+01,3.18310938156504E+02,1.48399380445727E+04,3.57445454078256E+03,5.90259966379338E+00
7.83519329068305E+01,3.24084624702381E+02,1.52194687483206E+04,3.56490693741813E+03,5.90170561644564E+00
7.83562686432717E+01,3.29965454496254E+02,1.56087059316145E+04,3.55537181378094E+03,5.90078834217372E+00
7.83605176649840E+01,3.35955456151081E+02,1.60078978372026E+04,3.54584921969337E+03,5.89984723256510E+00
7.83646817062620E+01,3.42056697785580E+02,1.64172990566299E+04,3.53633920250622E+03,5.89888166316390E+00
7.83687624667145E+01,3.48271287835963E+02,1.68371706926083E+04,3.52684180708114E+03,5.89789099304512E+00
7.83727616119579E+01,3.54601375886178E+02,1.72677805255402E+04,3.51735707577229E+03,5.89687456437742E+00
7.83766807742965E+01,3.61049153517139E+02,1.77094031842972E+04,3.50788504840751E+03,5.89583170197438E+00
7.83805215533883E+01,3.67616855175584E+02,1.81623203213711E+04,3.49842576226850E+03,5.89476171283352E+00
7.83842855168983E+01,3.74306759063012E+02,1.86268207925033E+04,3.48897925207041E+03,5.89366388566319E+00
7.83879742011380E+01,3.81121188045227E+02,1.91032008409058E+04,3.47954554994063E+03,5.89253749039662E+00
7.83915891116930E+01,3.88062510583209E+02,1.95917642861992E+04,3.47012468539667E+03,5.89138177769305E+00
7.83951317240369E+01,3.95133141685655E+02,2.00928227181726E+04,3.46071668532348E+03,5.89019597842545E+00
7.83986034841339E+01,4.02335543884171E+02,2.06066956955122E+04,3.45132157394953E+03,5.88897930315449E+00
7.84020058090289E+01,4.09672228231392E+02,2.11337109496016E+04,3.44193937282234E+03,5.88773094158839E+00
7.84053400874261E+01,4.17145755322910E+02,2.16742045935380E+04,3.43257010078296E+03,5.88645006202836E+00
7.84086076802553E+01,4.24758736343667E+02,2.22285213364952E+04,3.42321377393947E+03,5.88513581079899E+00
7.84118099212279E+01,4.32513834139506E+02,2.27970147035690E+04,3.41387040563954E+03,5.88378731166352E+00
7.84149481173811E+01,4.40413764314539E+02,2.33800472612399E+04,3.40454000644206E+03,5.88240366522324E+00
7.84172898230903E+01,4.46513047337369E+02,2.38328525820452E+04,3.39746090003808E+03,5.88132265970143E+00
7.84203184212062E+01,4.53658868329592E+02,2.43659460716213E+04,3.38928940991412E+03,5.87987491221543E+00
7.84232864473598E+01,4.60903295759399E+02,2.49095726268324E+04,3.38114814504176E+03,5.87839784610402E+00
7.84261951129904E+01,4.68247107163376E+02,2.54638842145677E+04,3.37303733857818E+03,5.87689101491741E+00
7.84290456053083E+01,4.75691065402881E+02,2.60290327344894E+04,3.36495722348298E+03,5.87535397151768E+00
7.84318390877798E+01,4.83235917808962E+02,2.66051699123748E+04,3.35690803249633E+03,5.87378626836517E+00
7.84345767006020E+01,4.90882395311594E+02,2.71924471895616E+04,3.34888999811556E+03,5.87218745781648E+00
7.84372595611677E+01,4.98631211553481E+02,2.77910156084646E+04,3.34090335257041E+03,5.87055709243417E+00
7.84398887645220E+01,5.06483061989008E+02,2.84010256941709E+04,3.33294832779686E+03,5.86889472530821E+00
7.84424653838093E+01,5.14438622968685E+02,2.90226273320928E+04,3.32502515540960E+03,5.86719991038922E+00
7.84449904707109E+01,5.22498550809944E+02,2.96559696417147E+04,3.31713406667299E+03,5.86547220283358E+00
7.84474650558744E+01,5.30663480854525E+02,3.03012008464148E+04,3.30927529247061E+03,5.86371115936036E+00
7.84498901493346E+01,5.38934026513521E+02,3.09584681394201E+04,3.30144906327329E+03,5.86191633862014E+00
7.84522667409256E+01,5.47310778300416E+02,3.16279175458937E+04,3.29365560910575E+03,5.86008730157557E+00
7.84545958006849E+01,5.55794302853386E+02,3.23096937812377E+04,3.28589515951146E+03,5.85822361189376E+00
7.84568782792489E+01,5.64385141946908E+02,3.30039401055985E+04,3.27816794351638E+03,5.85632483635027E+00
7.84591151082416E+01,5.73083811494535E+02,3.37107981747143E+04,3.27047418959076E+03,5.85439054524471E+00
7.84613072006545E+01,5.81890800542856E+02,3.44304078871015E+04,3.26281412560967E+03,5.85242031282768E+00
7.84634554512192E+01,5.90806570258233E+02,3.51629072277103E+04,3.25518797881181E+03,5.85041371773902E+00
7.84655607367725E+01,5.99831552907009E+02,3.59084321081124E+04,3.24759597575686E+03,5.84837034345710E+00
7.84676239166148E+01,6.08966150830713E+02,3.66671162033596E+04,3.24003834228099E+03,5.84628977875886E+00
7.84696458328602E+01,6.18210735416618E+02,3.74390907855617E+04,3.23251530345122E+03,5.84417161819051E+00
7.84716273107808E+01,6.27565646065956E+02,3.82244845544002E+04,3.22502708351764E+03,5.84201546254836E+00
7.84735691591429E+01,6.37031189159867E+02,3.90234234646165E+04,3.21757390586452E+03,5.83982091936968E+00
7.84754721705377E+01,6.46607637025510E+02,3.98360305507198E+04,3.21015599295942E+03,5.83758760343304E+00
7.84773371217047E+01,6.56295226902762E+02,4.06624257489942E+04,3.20277356630101E+03,5.83531513726786E+00
7.84791647738484E+01,6.66094159913569E+02,4.15027257170362E+04,3.19542684636506E+03,5.83300315167261E+00
7.84809558729491E+01,6.76004600035308E+02,4.23570436510001E+04,3.18811605254880E+03,5.83065128624131E+00
7.84827111500679E+01,6.86026673079407E+02,4.32254891007263E+04,3.18084140311384E+03,5.82825918989771E+00
7.84844313216442E+01,6.96160465676928E+02,4.41081677829775E+04,3.17360311512743E+03,5.82582652143669E+00
7.84861170897891E+01,7.06406024273143E+02,4.50051813930433E+04,3.16640140440202E+03,5.82335295007211E+00
7.84877691425710E+01,7.16537931507069E+02,4.59166273929632E+04,3.15973339341750E+03,5.82083815599079E+00
7.84893881542973E+01,7.26262863662432E+02,4.68425988335083E+04,3.15421188691365E+03,5.81828248214518E+00
7.84909747857891E+01,7.36081587303182E+02,4.77831842494196E+04,3.14871484934532E+03,5.81568713594670E+00
7.84925296846510E+01,7.46091403035497E+02,4.87384673518316E+04,3.14303694968899E+03,5.81305189290164E+00
7.84940534855358E+01,7.56843386784485E+02,4.97085269244908E+04,3.13604474537808E+03,5.81037625837305E+00
7.84955468104028E+01,7.67705519274577E+02,5.06934364480452E+04,3.12909060906808E+03,5.80765814607526E+00
7.84970102687724E+01,7.78677524525685E+02,5.16932641058671E+04,3.12217474714982E+03,5.80489731650265E+00
7.84984444579747E+01,7.89759078891435E+02,5.27080725241795E+04,3.11529736414997E+03,5.80209354510071E+00
7.84998499633930E+01,8.00949810224536E+02,5.37379185809650E+04,3.10845866265437E+03,5.79924662283767E+00
7.85012273587028E+01,8.12249297070458E+02,5.47828532162295E+04,3.10165884322960E+03,5.79635635677461E+00
7.85025772061065E+01,8.23657067890085E+02,5.58429212438488E+04,3.09489810434355E+03,5.79342257063285E+00
7.85039000565621E+01,8.35191616652698E+02,5.69181611653084E+04,3.08814148499340E+03,5.79002087490179E+00
7.85051964500086E+01,8.46966862467455E+02,5.80086049852849E+04,3.08118257708452E+03,5.78365240261624E+00
7.85064669155861E+01,8.59131344384148E+02,5.91142780312408E+04,3.07376635778355E+03,5.77122004646720E+00
7.85077119718521E+01,8.72056071105079E+02,6.02351987738068E+04,3.06526424592554E+03,5.74512026105729E+00
7.85088591401747E+01,8.86027310895688E+02,6.13023326997615E+04,3.05438116747630E+03,5.68528936259196E+00
7.85095767850955E+01,8.96080436662759E+02,6.19873597109409E+04,3.04564881178833E+03,5.62545846412664E+00
7.85102864992679E+01,9.06260524417992E+02,6.26784883929208E+04,3.03690099946634E+03,5.56562756566131E+00
7.85109883877279E+01,9.16569901821935E+02,6.33757593408867E+04,3.02813711008413E+03,5.50579666719598E+00
7.85116825538910E+01,9.27010961981770E+02,6.40792133291724E+04,3.01935651145180E+03,5.44596576873065E+00
7.85123690995805E+01,9.37586165836744E+02,6.47888913116539E+04,3.01055855935665E+03,5.38613487026532E+00
7.85130481250555E+01,9.48298044638354E+02,6.55048344221501E+04,3.00174259730957E+03,5.32630397179999E+00
7.85137197290383E+01,9.59149202527692E+02,6.62270839747943E+04,2.99290795629917E+03,5.26647307333466E+00
7.85143840087417E+01,9.70142319213551E+02,6.69556814644648E+04,2.98405395455579E+03,5.20664217486933E+00
7.85150410598945E+01,9.81280152752392E+02,6.76906685671421E+04,2.97517989732853E+03,5.14681127640400E+00
7.85156909767682E+01,9.92565542433213E+02,6.84320871402846E+04,2.96628507667846E+03,5.08698037793867E+00
7.85163338522019E+01,1.00400141176991E+03,6.91799792232949E+04,2.95736877129111E+03,5.02714947947334E+00
7.85169697776269E+01,1.01559077159970E+03,6.99343870378208E+04,2.94843024631404E+03,4.96731858100801E+00
7.85175988430919E+01,1.02733672329142E+03,7.06953529882026E+04,2.93946875322302E+03,4.90748768254268E+00
7.85182211372857E+01,1.03924246206157E+03,7.14629196618615E+04,2.93048352972371E+03,4.84765678407735E+00
7.85188367475617E+01,1.05131128039691E+03,7.22371298296436E+04,2.92147379969544E+03,4.78782588561202E+00
7.85194457599601E+01,1.06354657158322E+03,7.30180264462846E+04,2.91243877318454E+03,4.72799498714669E+00
7.85200482592310E+01,1.07595183333342E+03,7.38056526507374E+04,2.90337764645720E+03,4.66816408868136E+00
7.85206443288560E+01,1.08853067151213E+03,7.46000517665968E+04,2.89428960212185E+03,4.60833319021603E+00
7.85212340510700E+01,1.10128680394676E+03,7.54012673024484E+04,2.88517380933386E+03,4.54850229175070E+00
7.85218175068827E+01,1.11422406431668E+03,7.62093429523362E+04,2.87602942409644E+03,4.48867139328537E+00
7.85223947760992E+01,1.12734640610385E+03,7.70243225960884E+04,2.86685558967536E+03,4.42884049482004E+00
7.85229659373404E+01,1.14065790658913E+03,7.78462502996995E+04,2.85765143714633E+03,4.36900959635472E+00
7.85235310680631E+01,1.15416277087142E+03,7.86751703157595E+04,2.84841608609785E+03,4.30917869788939E+00
7.85240902445799E+01,1.16786533587994E+03,7.95111270838216E+04,2.83914864551649E+03,4.24934779942406E+00
7.85246435420781E+01,1.18177007434491E+03,8.03541652307939E+04,2.82984821488554E+03,4.18951690095873E+00
7.85251910346390E+01,1.19588159868209E+03,8.12043295713456E+04,2.82051388553337E+03,4.12968600249340E+00
7.85257327952560E+01,1.21020466473552E+03,8.20616651082301E+04,2.81114474227482E+03,4.06985510402807E+00
7.85262688958535E+01,1.22474417531327E+03,8.29262170327515E+04,2.80173986539490E+03,4.01002420556274E+00
7.85267994073041E+01,1.23950518343035E+03,8.37980307250792E+04,2.79229833303532E+03,3.95019330709741E+00
7.85273243994467E+01,1.25449289515978E+03,8.46771517546867E+04,2.78281922405266E+03,3.89036240863208E+00
7.85278439411033E+01,1.26971267196538E+03,8.55636258807023E+04,2.77330162143174E+03,3.83053151016675E+00
7.85283581000960E+01,1.28517003236462E+03,8.64574990522697E+04,2.76374461635193E+03,3.77070061170142E+00
7.85288669432637E+01,1.30087065273591E+03,8.73588174089852E+04,2.75414731302274E+03,3.71086971323609E+00
7.85293705364785E+01,1.31682036703984E+03,8.82676272812292E+04,2.74450883442838E+03,3.65103881477076E+00
7.85298689446611E+01,1.33302516517614E+03,8.91839751905219E+04,2.73482832914697E+03,3.59120791630543E+00
7.85303622317970E+01,1.34949118963354E+03,9.01079078499241E+04,2.72510497944346E+03,3.53137701784010E+00
7.85308504609519E+01,1.36622473001070E+03,9.10394721644195E+04,2.71533801087598E+03,3.47154611937477E+00
7.85313336942863E+01,1.38323221488934E+03,9.19787152312110E+04,2.70552670370508E+03,3.41171522090944E+00
7.85318119930708E+01,1.40052020042316E+03,9.29256843401027E+04,2.69567040645522E+03,3.35188432244411E+00
7.85322854177004E+01,1.41809535485271E+03,9.38804269738544E+04,2.68576855205453E+03,3.29205342397878E+00
7.85327540277091E+01,1.43596443796941E+03,9.48429908085198E+04,2.67582067707237E+03,3.23222252551345E+00
7.85332178817833E+01,1.45413427431509E+03,9.58134237137240E+04,2.66582644469175E+03,3.17239162704812E+00
7.85336770377762E+01,1.47261171860564E+03,9.67917737529811E+04,2.65578567220047E+03,3.11256072858279E+00
7.85341315527209E+01,1.49140361148635E+03,9.77780891839818E+04,2.64569836397194E+03,3.05272983011746E+00
7.85345814828439E+01,1.51051672324301E+03,9.87724184588634E+04,2.63556475114304E+03,2.99289893165213E+00
7.85350268835780E+01,1.52995768247043E+03,9.97748102243801E+04,2.62538533949950E+03,2.93306803318680E+00
7.85354678095752E+01,1.54973288590087E+03,1.00785313322107E+05,2.61516096746879E+03,2.87323713472147E+00
7.85359043147192E+01,1.56984838455032E+03,1.01803976788599E+05,2.60489287662701E+03,2.81340623625614E+00
7.85363364521374E+01,1.59030973997702E+03,1.02830849855296E+05,2.59458279778812E+03,2.75357533779081E+00
7.85367642742137E+01,1.61112184265768E+03,1.03865981948581E+05,2.58423305661388E+03,2.69374443932548E+00
7.85371878325999E+01,1.63228868209265E+03,1.04909422689533E+05,2.57384670384479E+03,2.63391354086015E+00
7.85376071782275E+01,1.65381305506100E+03,1.05961221893450E+05,2.56342767680724E+03,2.57408264239482E+00
7.85380223613191E+01,1.67569619412486E+03,1.07021429569264E+05,2.55298100096410E+03,2.51425174392949E+00
7.85384334313998E+01,1.69793656192819E+03,1.08090094934721E+05,2.54251358442494E+03,2.45442084546416E+00
7.85388404373121E+01,1.72053092296167E+03,1.09167268697830E+05,2.53203326726592E+03,2.39458994699883E+00
7.85392434272212E+01,1.74347247536739E+03,1.10253001578839E+05,2.52155006374270E+03,2.33475904853350E+00
7.85396424486271E+01,1.76674971412634E+03,1.11347344166037E+05,2.51107675812633E+03,2.27492815006817E+00
7.85400375483758E+01,1.79034526149672E+03,1.12450347157673E+05,2.50062945283797E+03,2.21509725160284E+00
7.85404287726699E+01,1.81423405306172E+03,1.13562061321294E+05,2.49022848785665E+03,2.15526635313751E+00
7.85408161670795E+01,1.83838090309196E+03,1.14682537430784E+05,2.47989967046659E+03,2.09543545467218E+00
7.85411997765521E+01,1.86273719461776E+03,1.15811826166004E+05,2.46967594514956E+03,2.03560455620685E+00
7.85415796454234E+01,1.89802938526747E+03,1.16949977949079E+05,2.45259651957950E+03,1.97577365774152E+00
7.85419558174285E+01,1.95636877141778E+03,1.18097042668440E+05,2.42165310729792E+03,1.91594275927619E+00
7.85423283357126E+01,2.01480310886427E+03,1.19253069197132E+05,2.39209609812389E+03,1.85611186081086E+00
7.85426972428442E+01,2.07295667936552E+03,1.20418104516854E+05,2.36404299621578E+03,1.79628096234553E+00
7.85430625808295E+01,2.09546972979028E+03,1.21299207452373E+05,2.35559884405500E+03,1.73645006388020E+00
7.85434252650433E+01,2.10991308954775E+03,1.21768527595502E+05,2.34978981989284E+03,1.67661916541487E+00
7.85437865514000E+01,2.12164728503588E+03,1.22238682283429E+05,2.34554143553162E+03,1.61678826694954E+00
7.85441464481763E+01,2.12984773861912E+03,1.22709611286619E+05,2.34327308403178E+03,1.55695736848421E+00
7.85445049637582E+01,2.13327298716208E+03,1.23181180723150E+05,2.34363735256022E+03,1.49712647001888E+00
7.85448621068497E+01,2.12990037984667E+03,1.23653052785734E+05,2.34773515273950E+03,1.43729557155355E+00
7.85452178870485E+01,2.11599701316977E+03,1.24124209345954E+05,2.35767607334859E+03,1.37746467308822E+00
7.85455723167599E+01,2.08296481943931E+03,1.24590629635917E+05,2.37852606616300E+03,1.31763377462289E+00
7.85459254196202E+01,1.99952200001063E+03,1.25026817706015E+05,2.42977040726893E+03,1.25780287615756E+00
7.85462772905908E+01,1.51529479647456E+03,1.24918632189808E+05,2.79052409380193E+03,1.19797197769223E+00
7.85465533517406E+01,6.29576047233182E-03,8.66483905158868E+01,2.22174168908532E+05,1.15107213121372E+00
7.86465533517406E+01,6.29576047233182E-03,3.28336002415980E+01,1.74314319889061E+05,1.15107213121372E+00
7.96465533517406E+01,6.29576047233182E-03,2.67243256786646E+00,9.31065272093259E+04,1.15107213121372E+00
9.06465533517406E+01,6.29576047233182E-03,1.03957717898125E-01,4.13492487511217E+04,1.15107213121372E+00
2.11646553351740E+02,6.29576047233182E-03,3.65977667901169E-03,1.79108866556603E+04,1.15107213121372E+00
1.54264655335174E+03,6.29576047233182E-03,1.27620351552923E-04,7.73986567143079E+03,1.15107213121372E+00
1.61836465533517E+04,6.29576047233182E-03,4.44639385038666E-06,3.34391647820102E+03,1.15107213121372E+00
1.77234646553351E+05,6.29576047233182E-03,1.54903632323751E-07,1.44467061642335E+03,1.15107213121372E+00
1.94879564655335E+06,6.29576047233182E-03,5.39649966457259E-09,6.24139225690872E+02,1.15107213121372E+00
2.14359666465533E+07,6.29576047233182E-03,1.88001980152818E-10,2.69646039043633E+02,1.15107213121372E+00
1.00000078546553E+08,6.29576047233182E-03,2.17650916144288E-11,1.57287266222794E+02,1.15107213121372E+00
