##  Star in a Box 
## https://lco.global/starinabox 
## Data for a 60 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
4.24564822966489E+00,1.35508751870486E+00,4.29561734983417E+05,1.27072116014596E+05,1.65740106908618E+01
4.25153516456067E+00,1.34913655723359E+00,4.24143200531841E+05,1.26948539724288E+05,1.64082705839531E+01
4.25747526851600E+00,1.34319100362743E+00,4.18768900377639E+05,1.26824236281595E+05,1.62441878781136E+01
4.26346953948878E+00,1.33724496952796E+00,4.13438900732782E+05,1.26699495447789E+05,1.60817459993325E+01
4.26951899368156E+00,1.33129206100221E+00,4.08153257965241E+05,1.26574634884913E+05,1.59209285393391E+01
4.27562466598749E+00,1.32532534031961E+00,4.02912018850885E+05,1.26450002496634E+05,1.57617192539458E+01
4.28178761044547E+00,1.31933728532090E+00,3.97715220816376E+05,1.26325978963550E+05,1.56041020614063E+01
4.28800890070488E+00,1.31331974623558E+00,3.92562892173403E+05,1.26202980493911E+05,1.54480610407922E+01
4.29428963049996E+00,1.30726389979651E+00,3.87455052344650E+05,1.26081461813785E+05,1.52935804303843E+01
4.30063091413431E+00,1.30116020049108E+00,3.82391712081802E+05,1.25961919424292E+05,1.51406446260805E+01
4.30703388697573E+00,1.29499832877890E+00,3.77372873675958E+05,1.25844895157708E+05,1.49892381798197E+01
4.31349970596167E+00,1.28876713609608E+00,3.72398531160750E+05,1.25730980069193E+05,1.48393457980215E+01
4.32002955011562E+00,1.28245458645548E+00,3.67468670508496E+05,1.25620818706706E+05,1.46909523400412E+01
4.32662462107477E+00,1.27604769444123E+00,3.62583269819679E+05,1.25515113808503E+05,1.45440428166408E+01
4.33328614362922E+00,1.26953245938409E+00,3.57742299506061E+05,1.25414631485722E+05,1.43986023884744E+01
4.34001536627309E+00,1.26289379549149E+00,3.52945722467690E+05,1.25320206957187E+05,1.42546163645897E+01
4.34681356176785E+00,1.25611545769345E+00,3.48193494264106E+05,1.25232750914918E+05,1.41120702009438E+01
4.35368202771819E+00,1.24917996295103E+00,3.43485563279994E+05,1.25153256612525E+05,1.39709494989343E+01
4.36062208716088E+00,1.24206850676005E+00,3.38821870885541E+05,1.25082807784873E+05,1.38312400039450E+01
4.36763508916679E+00,1.23476087456656E+00,3.34202351591758E+05,1.25022587526999E+05,1.36929276039055E+01
4.37472240945664E+00,1.22723534779489E+00,3.29626933201001E+05,1.24973888283762E+05,1.35559983278665E+01
4.38188545103069E+00,1.21946860417149E+00,3.25095536952931E+05,1.24938123130202E+05,1.34204383445878E+01
4.38912564481291E+00,1.21143561200951E+00,3.20608077666135E+05,1.24916838557093E+05,1.32862339611419E+01
4.39644445030987E+00,1.20310951810016E+00,3.16164463875630E+05,1.24911729018354E+05,1.31533716215305E+01
4.40384335628487E+00,1.19446152883644E+00,3.11764597966461E+05,1.24924653548530E+05,1.30218379053152E+01
4.41132388144766E+00,1.18546078417334E+00,3.07408376303609E+05,1.24957654822111E+05,1.28916195262621E+01
4.41888757516028E+00,1.17607422400637E+00,3.03095689358388E+05,1.25012981105009E+05,1.27627033309994E+01
4.42653601815926E+00,1.16626644652612E+00,2.98826421831544E+05,1.25093111646229E+05,1.26350762976895E+01
4.43427082329489E+00,1.15599955808190E+00,2.94600452773229E+05,1.25200786180032E+05,1.25087255347126E+01
4.44209363628784E+00,1.14523301406047E+00,2.90417655700031E+05,1.25339039362733E+05,1.23836382793654E+01
4.45000613650362E+00,1.13392345025879E+00,2.86277898709243E+05,1.25511241163095E+05,1.22598018965718E+01
4.45801003774550E+00,1.12202450419938E+00,2.82181044590523E+05,1.25721144473782E+05,1.21372038776061E+01
4.46610708906628E+00,1.10948662580688E+00,2.78126950935114E+05,1.25972941530359E+05,1.20158318388300E+01
4.47429907559941E+00,1.09625687683095E+00,2.74115470242784E+05,1.26271331137292E+05,1.18956735204417E+01
4.48258781941013E+00,1.08227871836675E+00,2.70146450026623E+05,1.26621599239008E+05,1.17767167852373E+01
4.49097518036704E+00,1.06749178578790E+00,2.66219732915852E+05,1.27029716082921E+05,1.16589496173849E+01
4.49946305703476E+00,1.05183165036866E+00,2.62335156756771E+05,1.27502454162481E+05,1.15423601212111E+01
4.50805338758820E+00,1.03522956683179E+00,2.58492554711987E+05,1.28047532390554E+05,1.14269365199989E+01
4.51674815074910E+00,1.01761220601659E+00,2.54691755358047E+05,1.28673793663918E+05,1.13126671547990E+01
4.52184202484831E+00,3.12407641075919E-01,1.46974357266285E+03,6.40069460252248E+04,1.12471929041533E+01
4.52250372184812E+00,3.14228493174321E-01,1.50733219404296E+03,6.42254269276327E+04,1.12471891757617E+01
4.52315218490793E+00,3.16058636404305E-01,1.54588214261207E+03,6.44447883302455E+04,1.12471853808760E+01
4.52378767870654E+00,3.17898119677384E-01,1.58541800426693E+03,6.46650331271295E+04,1.12471815183102E+01
4.52441046262918E+00,3.19746992202297E-01,1.62596499368743E+03,6.48861642219886E+04,1.12471775868574E+01
4.52502079087337E+00,3.21605303487867E-01,1.66754897041767E+03,6.51081845280760E+04,1.12471735852889E+01
4.52561891255267E+00,3.23473103345922E-01,1.71019645535837E+03,6.53310969681031E+04,1.12471695123542E+01
4.52620507179839E+00,3.25350441894258E-01,1.75393464768099E+03,6.55549044741450E+04,1.12471653667807E+01
4.52677950785919E+00,3.27237369559673E-01,1.79879144217454E+03,6.57796099875444E+04,1.12471611472728E+01
4.52734245519878E+00,3.29133937081047E-01,1.84479544703586E+03,6.60052164588109E+04,1.12471568525119E+01
4.52789414359158E+00,3.31040195512492E-01,1.89197600211510E+03,6.62317268475186E+04,1.12471524811559E+01
4.52843479821652E+00,3.32956196226556E-01,1.94036319762767E+03,6.64591441221995E+04,1.12471480318388E+01
4.52896463974896E+00,3.34881990917493E-01,1.98998789334475E+03,6.66874712602342E+04,1.12471435031702E+01
4.52948388445075E+00,3.36817631604606E-01,2.04088173827473E+03,6.69167112477385E+04,1.12471388937349E+01
4.52999274425851E+00,3.38763170635639E-01,2.09307719084786E+03,6.71468670794470E+04,1.12471342020924E+01
4.53049142687011E+00,3.40718660690263E-01,2.14660753961719E+03,6.73779417585928E+04,1.12471294267767E+01
4.53098013582948E+00,3.42684154783609E-01,2.20150692448892E+03,6.76099382967830E+04,1.12471245662954E+01
4.53145907060966E+00,3.44659706269896E-01,2.25781035849570E+03,6.78428597138708E+04,1.12471196191297E+01
4.53192842669424E+00,3.46645368846114E-01,2.31555375012681E+03,6.80767090378228E+04,1.12471145837335E+01
4.53238839565712E+00,3.48641196555805E-01,2.37477392622946E+03,6.83114893045828E+04,1.12471094585334E+01
4.53283916524075E+00,3.50647243792909E-01,2.43550865549564E+03,6.85472035579304E+04,1.12471042419277E+01
4.53328091943271E+00,3.52663565305705E-01,2.49779667254990E+03,6.87838548493354E+04,1.12470989322862E+01
4.53371383854083E+00,3.54690216200824E-01,2.56167770265292E+03,6.90214462378076E+04,1.12470935279498E+01
4.53413809926678E+00,3.56727251947362E-01,2.62719248703700E+03,6.92599807897411E+04,1.12470880272295E+01
4.53455387477822E+00,3.58774728381078E-01,2.69438280888954E+03,6.94994615787541E+04,1.12470824284063E+01
4.53496133477942E+00,3.60832701708690E-01,2.76329152000092E+03,6.97398916855231E+04,1.12470767297308E+01
4.53536064558061E+00,3.62901228512259E-01,2.83396256809402E+03,6.99812741976116E+04,1.12470709294220E+01
4.53575197016577E+00,3.64980365753683E-01,2.90644102485263E+03,7.02236122092933E+04,1.12470650256674E+01
4.53613546825922E+00,3.67070170779288E-01,2.98077311466669E+03,7.04669088213691E+04,1.12470590166221E+01
4.53651129639081E+00,3.69170701324527E-01,3.05700624411268E+03,7.07111671409785E+04,1.12470529004082E+01
4.53687960795977E+00,3.71282015518785E-01,3.13518903218802E+03,7.09563902814040E+04,1.12470466751144E+01
4.53724055329734E+00,3.73404171890305E-01,3.21537134131865E+03,7.12025813618699E+04,1.12470403387954E+01
4.53759427972817E+00,3.75537229371224E-01,3.29760430915963E+03,7.14497435073332E+04,1.12470338894711E+01
4.53794093163037E+00,3.77681247302733E-01,3.38194038120915E+03,7.16978798482682E+04,1.12470273251261E+01
4.53828065049454E+00,3.79836285440360E-01,3.46843334425648E+03,7.19469935204441E+04,1.12470206437090E+01
4.53861357498142E+00,3.82002403959385E-01,3.55713836068545E+03,7.21970876646937E+04,1.12470138431319E+01
4.53893984097856E+00,3.84179663460385E-01,3.64811200365517E+03,7.24481654266757E+04,1.12470069212696E+01
4.53925958165576E+00,3.86368124974920E-01,3.74141229318064E+03,7.27002299566285E+04,1.12469998759592E+01
4.53957292751942E+00,3.88567849971359E-01,3.83709873313591E+03,7.29532844091149E+04,1.12469927049988E+01
4.53988000646580E+00,3.90778900360854E-01,3.93523234920380E+03,7.32073319427587E+04,1.12469854061477E+01
4.54018094383326E+00,3.93001338503469E-01,4.03587572779603E+03,7.34623757199723E+04,1.12469779771250E+01
4.54047586245336E+00,3.95235227214467E-01,4.13909305596877E+03,7.37184189066744E+04,1.12469704156091E+01
4.54076488270107E+00,3.97480629770752E-01,4.24495016235909E+03,7.39754646719983E+04,1.12469627192370E+01
4.54104812254382E+00,3.99737609917494E-01,4.35351455916829E+03,7.42335161879901E+04,1.12469548856037E+01
4.54132569758971E+00,4.02006231874919E-01,4.46485548521902E+03,7.44925766292963E+04,1.12469469122612E+01
4.54159772113469E+00,4.04286560345285E-01,4.57904395011342E+03,7.47526491728400E+04,1.12469387967178E+01
4.54186430420877E+00,4.06578660520042E-01,4.69615277952091E+03,7.50137369974872E+04,1.12469305364374E+01
4.54212555562136E+00,4.08882598087195E-01,4.81625666162377E+03,7.52758432836990E+04,1.12469221288387E+01
4.54238158200571E+00,4.11198439238859E-01,4.93943219475111E+03,7.55389712131744E+04,1.12469135712944E+01
4.54263248786236E+00,4.13526250679029E-01,5.06575793623055E+03,7.58031239684781E+04,1.12469048611302E+01
4.54287837560189E+00,4.15866099631566E-01,5.19531445248957E+03,7.60683047326560E+04,1.12468959956243E+01
4.54311934558662E+00,4.18214420536930E-01,5.32797708286917E+03,7.63341058297491E+04,1.12468869720061E+01
4.54407043654987E+00,4.27744620573715E-01,5.89429638274830E+03,7.74093198713836E+04,1.12468499836034E+01
4.54500250569385E+00,4.37473960272425E-01,6.52081067679260E+03,7.85012968662702E+04,1.12468078046222E+01
4.54591593345495E+00,4.47407021533860E-01,7.21391818827171E+03,7.96102417841407E+04,1.12467597066692E+01
4.54681109266083E+00,4.57548541176551E-01,7.98069721795307E+03,8.07363587424266E+04,1.12467048591358E+01
4.54768834868259E+00,4.67903422252154E-01,8.82897843063886E+03,8.18798504264205E+04,1.12466423148541E+01
4.54854805958392E+00,4.78476746870512E-01,9.76742482515569E+03,8.30409174160988E+04,1.12465709937401E+01
4.54939057626722E+00,4.89273790806958E-01,1.08056202044843E+04,8.42197574022254E+04,1.12464896641422E+01
4.55021624261685E+00,5.00300040223761E-01,1.19541670495221E+04,8.54165642705945E+04,1.12463969215707E+01
4.55102539563949E+00,5.11561210911761E-01,1.32247947960059E+04,8.66315270285817E+04,1.12462911644444E+01
4.55181836560168E+00,5.23063270551206E-01,1.46304796203644E+04,8.78648285423045E+04,1.12461705664322E+01
4.55259547616462E+00,5.34812464607993E-01,1.61855769578022E+04,8.91166440453301E+04,1.12460330449142E+01
4.55335704451631E+00,5.46815346629859E-01,1.79059681059460E+04,9.03871393705743E+04,1.12458762250168E+01
4.55410338150096E+00,5.59078813895742E-01,1.98092224112286E+04,9.16764688452513E+04,1.12456973986004E+01
4.55483479174592E+00,5.71610149612816E-01,2.19147766943253E+04,9.29847727737497E+04,1.12454934774928E+01
4.55555157378598E+00,5.84417073165749E-01,2.42441337470127E+04,9.43121744141212E+04,1.12452609401585E+01
4.55625402018524E+00,5.97507800323322E-01,2.68210819275761E+04,9.56587763292038E+04,1.12449957708858E+01
4.55694241765651E+00,6.10891115828137E-01,2.96719380973713E+04,9.70246559615238E+04,1.12446933904383E+01
4.55761704717836E+00,6.24576461475619E-01,3.28258163795037E+04,9.84098602396786E+04,1.12443485769759E+01
4.55827818410977E+00,6.38574043683565E-01,3.63149254843027E+04,9.98143989697391E+04,1.12439553758783E+01
4.55892609830255E+00,6.52894965738446E-01,4.01748976380039E+04,1.01238236693973E+05,1.12435069969140E+01
4.55956105421148E+00,6.67551391484208E-01,4.44451524737879E+04,1.02681282604921E+05,1.12429956969791E+01
4.56018331100223E+00,6.82556749340121E-01,4.91692996013920E+04,1.04143377977285E+05,1.12424126463807E+01
4.56079312265716E+00,6.97925988403221E-01,5.43955839664913E+04,1.05624280411681E+05,1.12417477763560E+01
4.56139073807900E+00,7.13675902303465E-01,6.01773785480532E+04,1.07123643956827E+05,1.12409896051940E+01
4.56197640119240E+00,7.29825541860165E-01,6.65737294252867E+04,1.08640993867177E+05,1.12401250399564E+01
4.56255035104353E+00,7.46396745053525E-01,7.36499587806441E+04,1.10175694328556E+05,1.12391391503743E+01
4.56311282189763E+00,7.63414823280339E-01,8.14783319969796E+04,1.11726906897586E+05,1.12380149110158E+01
4.56366404333466E+00,7.80909457651367E-01,9.01387956615489E+04,1.13293536582951E+05,1.12367329072720E+01
4.56420424034295E+00,7.98915880225624E-01,9.97197940136493E+04,1.14874161347116E+05,1.12352710000841E+01
4.56473363341106E+00,8.17476445626244E-01,1.10319172173791E+05,1.16466939177302E+05,1.12336039436217E+01
4.56525243861782E+00,8.36642743156028E-01,1.22045175378568E+05,1.18069484543062E+05,1.12317029493095E+01
4.56576086772044E+00,8.56478465676063E-01,1.35017554425812E+05,1.19678702692574E+05,1.12295351886750E+01
4.56625912824101E+00,8.77063350752105E-01,1.49368788619305E+05,1.21290565339180E+05,1.12270632264296E+01
4.56674742355117E+00,8.98498660577370E-01,1.65245438702253E+05,1.22899804091330E+05,1.12242443739947E+01
4.56722595295512E+00,9.20914900408902E-01,1.82809643596258E+05,1.24499487319579E+05,1.12210299523082E+01
4.56769491177100E+00,9.44482841271154E-01,2.02240776231089E+05,1.26080430256446E+05,1.12173644511806E+01
4.56815449141056E+00,9.69429496949191E-01,2.23737275375284E+05,1.27630364283957E+05,1.12131845706838E+01
4.56860487945732E+00,9.96061655087064E-01,2.47518672174979E+05,1.29132755510241E+05,1.12084181280175E+01
4.56904625974316E+00,1.02480113659043E+00,2.73827832096825E+05,1.30565108906462E+05,1.12029828109770E+01
4.56947881242327E+00,1.05623862238762E+00,3.02933435170661E+05,1.31896514188914E+05,1.11967847564953E+01
4.56990271404978E+00,1.09121749975951E+00,3.35132719861173E+05,1.33084073119393E+05,1.11897169297111E+01
4.57031813764377E+00,1.13096736201030E+00,3.70754518590115E+05,1.34067686346888E+05,1.11816572755731E+01
4.57072525276587E+00,3.02132407423495E-05,1.00000000000000E-10,3.32413675154535E+03,7.12576432602583E+00
4.67072525276587E+00,3.02132407423495E-05,1.00000000000000E-10,3.32413675154535E+03,7.12576432602583E+00
5.67072525276587E+00,3.02132407423495E-05,1.00000000000000E-10,3.32413675154535E+03,7.12576432602583E+00
1.66707252527658E+01,3.02132407423495E-05,1.00000000000000E-10,3.32413675154535E+03,7.12576432602583E+00
1.37670725252765E+02,3.02132407423495E-05,1.00000000000000E-10,3.32413675154535E+03,7.12576432602583E+00
1.46867072525276E+03,3.02132407423495E-05,1.00000000000000E-10,3.32413675154535E+03,7.12576432602583E+00
1.61096707252527E+04,3.02132407423495E-05,1.00000000000000E-10,3.32413675154535E+03,7.12576432602583E+00
1.77160670725252E+05,3.02132407423495E-05,1.00000000000000E-10,3.32413675154535E+03,7.12576432602583E+00
1.94872167072525E+06,3.02132407423495E-05,1.00000000000000E-10,3.32413675154535E+03,7.12576432602583E+00
2.14358926707252E+07,3.02132407423495E-05,1.00000000000000E-10,3.32413675154535E+03,7.12576432602583E+00
1.00000004570725E+08,3.02132407423495E-05,1.00000000000000E-10,3.32413675154535E+03,7.12576432602583E+00
